PROVINCIE;GEMEENTENUMMER;GEMEENTENAAM;SOORT INSTELLING;TYPE HOGER ONDERWIJS;INSTELLINGSCODE ACTUEEL;INSTELLINGSNAAM ACTUEEL;ONDERDEEL;SUBONDERDEEL;OPLEIDINGSCODE ACTUEEL;OPLEIDINGSNAAM ACTUEEL;OPLEIDINGSVORM;GESLACHT;2020;2021;2022;2023;2024
Noord-Holland;0363;Amsterdam;WO kleine univ.;master;00DV;Protestantse Theologische Universiteit;taal en cultuur;n.v.t. (taal en cultuur);66122;M Theologie (Gemeentepredikant);deeltijd onderwijs;vrouw;11;13;13;11;13
Noord-Holland;0363;Amsterdam;WO kleine univ.;master;00DV;Protestantse Theologische Universiteit;taal en cultuur;n.v.t. (taal en cultuur);66122;M Theologie (Gemeentepredikant);voltijd onderwijs;man;49;45;48;46;55
Noord-Holland;0363;Amsterdam;WO kleine univ.;master;00DV;Protestantse Theologische Universiteit;taal en cultuur;n.v.t. (taal en cultuur);66122;M Theologie (Gemeentepredikant);voltijd onderwijs;vrouw;13;15;11;12;11
Overijssel;0153;Enschede;reguliere inst.;bachelor;21PH;Universiteit Twente;economie;n.v.t. (economie);50952;B International Business Administration;voltijd onderwijs;man;406;468;469;446;457
Overijssel;0153;Enschede;reguliere inst.;bachelor;21PH;Universiteit Twente;economie;n.v.t. (economie);50952;B International Business Administration;voltijd onderwijs;vrouw;171;187;175;197;187
Overijssel;0153;Enschede;reguliere inst.;bachelor;21PH;Universiteit Twente;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);56604;B Psychologie;voltijd onderwijs;man;312;363;289;231;172
Overijssel;0153;Enschede;reguliere inst.;bachelor;21PH;Universiteit Twente;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);56604;B Psychologie;voltijd onderwijs;vrouw;659;717;584;518;455
Overijssel;0153;Enschede;reguliere inst.;bachelor;21PH;Universiteit Twente;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);56615;B Communicatiewetenschap;voltijd onderwijs;man;73;79;70;66;60
Overijssel;0153;Enschede;reguliere inst.;bachelor;21PH;Universiteit Twente;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);56615;B Communicatiewetenschap;voltijd onderwijs;vrouw;163;148;118;144;118
Overijssel;0153;Enschede;reguliere inst.;bachelor;21PH;Universiteit Twente;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);56654;B Management, Society and Technology;voltijd onderwijs;man;95;104;94;92;85
Overijssel;0153;Enschede;reguliere inst.;bachelor;21PH;Universiteit Twente;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);56654;B Management, Society and Technology;voltijd onderwijs;vrouw;124;127;109;79;68
Overijssel;0153;Enschede;reguliere inst.;bachelor;21PH;Universiteit Twente;gezondheidszorg;n.v.t. (gezondheidszorg);50033;B Klinische Technologie;voltijd onderwijs;man;165;171;168;152;125
Overijssel;0153;Enschede;reguliere inst.;bachelor;21PH;Universiteit Twente;gezondheidszorg;n.v.t. (gezondheidszorg);50033;B Klinische Technologie;voltijd onderwijs;vrouw;311;298;303;301;273
Overijssel;0153;Enschede;reguliere inst.;bachelor;21PH;Universiteit Twente;gezondheidszorg;n.v.t. (gezondheidszorg);56553;B Gezondheidswetenschappen;voltijd onderwijs;man;47;49;53;55;55
Overijssel;0153;Enschede;reguliere inst.;bachelor;21PH;Universiteit Twente;gezondheidszorg;n.v.t. (gezondheidszorg);56553;B Gezondheidswetenschappen;voltijd onderwijs;vrouw;125;131;120;111;103
Overijssel;0153;Enschede;reguliere inst.;bachelor;21PH;Universiteit Twente;sectoroverstijgend;sectoroverstijgend;50427;B Technology and Liberal Arts & Sciences;voltijd onderwijs;man;83;78;73;49;42
Overijssel;0153;Enschede;reguliere inst.;bachelor;21PH;Universiteit Twente;sectoroverstijgend;sectoroverstijgend;50427;B Technology and Liberal Arts & Sciences;voltijd onderwijs;vrouw;55;51;51;35;28
Overijssel;0153;Enschede;reguliere inst.;bachelor;21PH;Universiteit Twente;techniek;n.v.t. (techniek);50002;B Advanced Technology;voltijd onderwijs;man;194;228;224;224;224
Overijssel;0153;Enschede;reguliere inst.;bachelor;21PH;Universiteit Twente;techniek;n.v.t. (techniek);50002;B Advanced Technology;voltijd onderwijs;vrouw;47;37;40;42;39
Overijssel;0153;Enschede;reguliere inst.;bachelor;21PH;Universiteit Twente;techniek;n.v.t. (techniek);50447;B Creative Technology;voltijd onderwijs;man;271;287;281;278;239
Overijssel;0153;Enschede;reguliere inst.;bachelor;21PH;Universiteit Twente;techniek;n.v.t. (techniek);50447;B Creative Technology;voltijd onderwijs;vrouw;156;147;159;150;134
Overijssel;0153;Enschede;reguliere inst.;bachelor;21PH;Universiteit Twente;techniek;n.v.t. (techniek);56066;B Business Information Technology;voltijd onderwijs;man;190;218;225;236;233
Overijssel;0153;Enschede;reguliere inst.;bachelor;21PH;Universiteit Twente;techniek;n.v.t. (techniek);56066;B Business Information Technology;voltijd onderwijs;vrouw;44;51;58;72;65
Overijssel;0153;Enschede;reguliere inst.;bachelor;21PH;Universiteit Twente;techniek;n.v.t. (techniek);56226;B Biomedische Technologie;voltijd onderwijs;man;211;181;168;146;109
Overijssel;0153;Enschede;reguliere inst.;bachelor;21PH;Universiteit Twente;techniek;n.v.t. (techniek);56226;B Biomedische Technologie;voltijd onderwijs;vrouw;207;197;195;167;137
Overijssel;0153;Enschede;reguliere inst.;bachelor;21PH;Universiteit Twente;techniek;n.v.t. (techniek);56952;B Civiele Techniek;voltijd onderwijs;man;247;0;0;0;0
Overijssel;0153;Enschede;reguliere inst.;bachelor;21PH;Universiteit Twente;techniek;n.v.t. (techniek);56952;B Civiele Techniek;voltijd onderwijs;vrouw;58;0;0;0;0
Overijssel;0153;Enschede;reguliere inst.;bachelor;21PH;Universiteit Twente;techniek;n.v.t. (techniek);56953;B Electrical Engineering;voltijd onderwijs;man;279;286;257;269;266
Overijssel;0153;Enschede;reguliere inst.;bachelor;21PH;Universiteit Twente;techniek;n.v.t. (techniek);56953;B Electrical Engineering;voltijd onderwijs;vrouw;32;27;28;31;30
Overijssel;0153;Enschede;reguliere inst.;bachelor;21PH;Universiteit Twente;techniek;n.v.t. (techniek);56955;B Industrieel Ontwerpen;voltijd onderwijs;man;257;0;0;0;0
Overijssel;0153;Enschede;reguliere inst.;bachelor;21PH;Universiteit Twente;techniek;n.v.t. (techniek);56955;B Industrieel Ontwerpen;voltijd onderwijs;vrouw;213;0;0;0;0
Overijssel;0153;Enschede;reguliere inst.;bachelor;21PH;Universiteit Twente;techniek;n.v.t. (techniek);56960;B Scheikundige Technologie;voltijd onderwijs;man;127;112;117;118;107
Overijssel;0153;Enschede;reguliere inst.;bachelor;21PH;Universiteit Twente;techniek;n.v.t. (techniek);56960;B Scheikundige Technologie;voltijd onderwijs;vrouw;54;59;57;61;57
Overijssel;0153;Enschede;reguliere inst.;bachelor;21PH;Universiteit Twente;techniek;n.v.t. (techniek);56962;B Technische Natuurkunde;voltijd onderwijs;man;238;190;177;154;156
Overijssel;0153;Enschede;reguliere inst.;bachelor;21PH;Universiteit Twente;techniek;n.v.t. (techniek);56962;B Technische Natuurkunde;voltijd onderwijs;vrouw;55;42;45;38;37
Overijssel;0153;Enschede;reguliere inst.;bachelor;21PH;Universiteit Twente;techniek;n.v.t. (techniek);56966;B Werktuigbouwkunde;voltijd onderwijs;man;620;0;0;0;0
Overijssel;0153;Enschede;reguliere inst.;bachelor;21PH;Universiteit Twente;techniek;n.v.t. (techniek);56966;B Werktuigbouwkunde;voltijd onderwijs;vrouw;70;0;0;0;0
Overijssel;0153;Enschede;reguliere inst.;bachelor;21PH;Universiteit Twente;techniek;n.v.t. (techniek);56994;B Technische Bedrijfskunde;voltijd onderwijs;man;347;327;292;292;267
Overijssel;0153;Enschede;reguliere inst.;bachelor;21PH;Universiteit Twente;techniek;n.v.t. (techniek);56994;B Technische Bedrijfskunde;voltijd onderwijs;vrouw;119;102;98;91;83
Overijssel;0153;Enschede;reguliere inst.;bachelor;21PH;Universiteit Twente;techniek;n.v.t. (techniek);59335;B Technical Computer Science;voltijd onderwijs;man;651;742;713;655;717
Overijssel;0153;Enschede;reguliere inst.;bachelor;21PH;Universiteit Twente;techniek;n.v.t. (techniek);59335;B Technical Computer Science;voltijd onderwijs;vrouw;90;121;111;122;136
Overijssel;0153;Enschede;reguliere inst.;bachelor;21PH;Universiteit Twente;techniek;n.v.t. (techniek);59336;B Applied Mathematics;voltijd onderwijs;man;118;113;117;93;89
Overijssel;0153;Enschede;reguliere inst.;bachelor;21PH;Universiteit Twente;techniek;n.v.t. (techniek);59336;B Applied Mathematics;voltijd onderwijs;vrouw;57;54;44;40;34
Overijssel;0153;Enschede;reguliere inst.;master;21PH;Universiteit Twente;economie;n.v.t. (economie);60644;M Business Administration;voltijd onderwijs;man;265;256;286;274;277
Overijssel;0153;Enschede;reguliere inst.;master;21PH;Universiteit Twente;economie;n.v.t. (economie);60644;M Business Administration;voltijd onderwijs;vrouw;134;119;138;131;133
Overijssel;0153;Enschede;reguliere inst.;master;21PH;Universiteit Twente;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);60020;M Public Administration;voltijd onderwijs;man;38;37;37;42;34
Overijssel;0153;Enschede;reguliere inst.;master;21PH;Universiteit Twente;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);60020;M Public Administration;voltijd onderwijs;vrouw;33;32;23;23;19
Overijssel;0153;Enschede;reguliere inst.;master;21PH;Universiteit Twente;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);60023;M Educational Science and Technology;deeltijd onderwijs;man;8;16;17;13;13
Overijssel;0153;Enschede;reguliere inst.;master;21PH;Universiteit Twente;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);60023;M Educational Science and Technology;deeltijd onderwijs;vrouw;21;22;24;31;22
Overijssel;0153;Enschede;reguliere inst.;master;21PH;Universiteit Twente;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);60023;M Educational Science and Technology;voltijd onderwijs;man;20;18;13;15;14
Overijssel;0153;Enschede;reguliere inst.;master;21PH;Universiteit Twente;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);60023;M Educational Science and Technology;voltijd onderwijs;vrouw;60;44;39;40;45
Overijssel;0153;Enschede;reguliere inst.;master;21PH;Universiteit Twente;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);60713;M Communication Science;voltijd onderwijs;man;35;36;41;41;44
Overijssel;0153;Enschede;reguliere inst.;master;21PH;Universiteit Twente;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);60713;M Communication Science;voltijd onderwijs;vrouw;110;100;94;75;77
Overijssel;0153;Enschede;reguliere inst.;master;21PH;Universiteit Twente;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);66604;M Psychology;deeltijd onderwijs;man;<5;<5;<5;<5;<5
Overijssel;0153;Enschede;reguliere inst.;master;21PH;Universiteit Twente;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);66604;M Psychology;deeltijd onderwijs;vrouw;<5;<5;<5;0;<5
Overijssel;0153;Enschede;reguliere inst.;master;21PH;Universiteit Twente;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);66604;M Psychology;voltijd onderwijs;man;98;95;90;84;94
Overijssel;0153;Enschede;reguliere inst.;master;21PH;Universiteit Twente;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);66604;M Psychology;voltijd onderwijs;vrouw;224;209;197;192;177
Overijssel;0153;Enschede;reguliere inst.;master;21PH;Universiteit Twente;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);69303;M European Studies;voltijd onderwijs;man;28;32;31;21;22
Overijssel;0153;Enschede;reguliere inst.;master;21PH;Universiteit Twente;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);69303;M European Studies;voltijd onderwijs;vrouw;28;27;28;28;28
Overijssel;0153;Enschede;reguliere inst.;master;21PH;Universiteit Twente;gezondheidszorg;n.v.t. (gezondheidszorg);60033;M Technical Medicine;voltijd onderwijs;man;112;109;108;109;116
Overijssel;0153;Enschede;reguliere inst.;master;21PH;Universiteit Twente;gezondheidszorg;n.v.t. (gezondheidszorg);60033;M Technical Medicine;voltijd onderwijs;vrouw;216;247;237;217;195
Overijssel;0153;Enschede;reguliere inst.;master;21PH;Universiteit Twente;gezondheidszorg;n.v.t. (gezondheidszorg);66851;M Health Sciences;voltijd onderwijs;man;30;27;26;26;23
Overijssel;0153;Enschede;reguliere inst.;master;21PH;Universiteit Twente;gezondheidszorg;n.v.t. (gezondheidszorg);66851;M Health Sciences;voltijd onderwijs;vrouw;57;72;85;86;82
Overijssel;0153;Enschede;reguliere inst.;master;21PH;Universiteit Twente;taal en cultuur;n.v.t. (taal en cultuur);60024;M Philosophy of Science, Technology and Society;deeltijd onderwijs;man;5;<5;0;<5;<5
Overijssel;0153;Enschede;reguliere inst.;master;21PH;Universiteit Twente;taal en cultuur;n.v.t. (taal en cultuur);60024;M Philosophy of Science, Technology and Society;deeltijd onderwijs;vrouw;<5;<5;<5;<5;<5
Overijssel;0153;Enschede;reguliere inst.;master;21PH;Universiteit Twente;taal en cultuur;n.v.t. (taal en cultuur);60024;M Philosophy of Science, Technology and Society;voltijd onderwijs;man;38;40;45;41;41
Overijssel;0153;Enschede;reguliere inst.;master;21PH;Universiteit Twente;taal en cultuur;n.v.t. (taal en cultuur);60024;M Philosophy of Science, Technology and Society;voltijd onderwijs;vrouw;26;29;29;27;26
Overijssel;0153;Enschede;reguliere inst.;master;21PH;Universiteit Twente;techniek;n.v.t. (techniek);60025;M Business Information Technology;voltijd onderwijs;man;73;81;100;110;120
Overijssel;0153;Enschede;reguliere inst.;master;21PH;Universiteit Twente;techniek;n.v.t. (techniek);60025;M Business Information Technology;voltijd onderwijs;vrouw;27;35;48;41;46
Overijssel;0153;Enschede;reguliere inst.;master;21PH;Universiteit Twente;techniek;n.v.t. (techniek);60026;M Civil Engineering and Management;voltijd onderwijs;man;139;154;145;129;120
Overijssel;0153;Enschede;reguliere inst.;master;21PH;Universiteit Twente;techniek;n.v.t. (techniek);60026;M Civil Engineering and Management;voltijd onderwijs;vrouw;30;39;36;34;33
Overijssel;0153;Enschede;reguliere inst.;master;21PH;Universiteit Twente;techniek;n.v.t. (techniek);60028;M Nanotechnology;voltijd onderwijs;man;44;31;28;29;29
Overijssel;0153;Enschede;reguliere inst.;master;21PH;Universiteit Twente;techniek;n.v.t. (techniek);60028;M Nanotechnology;voltijd onderwijs;vrouw;12;14;12;13;15
Overijssel;0153;Enschede;reguliere inst.;master;21PH;Universiteit Twente;techniek;n.v.t. (techniek);60029;M Industrial Engineering and Management;voltijd onderwijs;man;195;207;183;170;148
Overijssel;0153;Enschede;reguliere inst.;master;21PH;Universiteit Twente;techniek;n.v.t. (techniek);60029;M Industrial Engineering and Management;voltijd onderwijs;vrouw;63;78;81;69;69
Overijssel;0153;Enschede;reguliere inst.;master;21PH;Universiteit Twente;techniek;n.v.t. (techniek);60030;M Interaction Technology;voltijd onderwijs;man;81;99;105;113;118
Overijssel;0153;Enschede;reguliere inst.;master;21PH;Universiteit Twente;techniek;n.v.t. (techniek);60030;M Interaction Technology;voltijd onderwijs;vrouw;97;116;109;103;104
Overijssel;0153;Enschede;reguliere inst.;master;21PH;Universiteit Twente;techniek;n.v.t. (techniek);60032;M Internet Science and Technology;voltijd onderwijs;man;<5;<5;<5;0;0
Overijssel;0153;Enschede;reguliere inst.;master;21PH;Universiteit Twente;techniek;n.v.t. (techniek);60032;M Internet Science and Technology;voltijd onderwijs;vrouw;<5;0;0;0;0
Overijssel;0153;Enschede;reguliere inst.;master;21PH;Universiteit Twente;techniek;n.v.t. (techniek);60300;M Computer Science;voltijd onderwijs;man;234;269;283;284;300
Overijssel;0153;Enschede;reguliere inst.;master;21PH;Universiteit Twente;techniek;n.v.t. (techniek);60300;M Computer Science;voltijd onderwijs;vrouw;40;42;49;51;62
Overijssel;0153;Enschede;reguliere inst.;master;21PH;Universiteit Twente;techniek;n.v.t. (techniek);60331;M Embedded Systems;voltijd onderwijs;man;85;89;87;88;93
Overijssel;0153;Enschede;reguliere inst.;master;21PH;Universiteit Twente;techniek;n.v.t. (techniek);60331;M Embedded Systems;voltijd onderwijs;vrouw;11;9;9;11;14
Overijssel;0153;Enschede;reguliere inst.;master;21PH;Universiteit Twente;techniek;n.v.t. (techniek);60337;M Construction Management and Engineering;voltijd onderwijs;man;36;32;34;23;23
Overijssel;0153;Enschede;reguliere inst.;master;21PH;Universiteit Twente;techniek;n.v.t. (techniek);60337;M Construction Management and Engineering;voltijd onderwijs;vrouw;12;9;5;<5;<5
Overijssel;0153;Enschede;reguliere inst.;master;21PH;Universiteit Twente;techniek;n.v.t. (techniek);60348;M Applied Mathematics;voltijd onderwijs;man;64;52;61;65;60
Overijssel;0153;Enschede;reguliere inst.;master;21PH;Universiteit Twente;techniek;n.v.t. (techniek);60348;M Applied Mathematics;voltijd onderwijs;vrouw;31;34;32;28;25
Overijssel;0153;Enschede;reguliere inst.;master;21PH;Universiteit Twente;techniek;n.v.t. (techniek);60353;M Electrical Engineering;voltijd onderwijs;man;201;192;176;149;132
Overijssel;0153;Enschede;reguliere inst.;master;21PH;Universiteit Twente;techniek;n.v.t. (techniek);60353;M Electrical Engineering;voltijd onderwijs;vrouw;31;33;25;23;18
Overijssel;0153;Enschede;reguliere inst.;master;21PH;Universiteit Twente;techniek;n.v.t. (techniek);60359;M Systems and Control;voltijd onderwijs;man;70;63;44;32;16
Overijssel;0153;Enschede;reguliere inst.;master;21PH;Universiteit Twente;techniek;n.v.t. (techniek);60359;M Systems and Control;voltijd onderwijs;vrouw;8;8;10;7;<5
Overijssel;0153;Enschede;reguliere inst.;master;21PH;Universiteit Twente;techniek;n.v.t. (techniek);60436;M Applied Physics;voltijd onderwijs;man;133;131;119;104;97
Overijssel;0153;Enschede;reguliere inst.;master;21PH;Universiteit Twente;techniek;n.v.t. (techniek);60436;M Applied Physics;voltijd onderwijs;vrouw;32;30;32;31;33
Overijssel;0153;Enschede;reguliere inst.;master;21PH;Universiteit Twente;techniek;n.v.t. (techniek);60437;M Chemical Engineering;voltijd onderwijs;man;145;0;0;0;0
Overijssel;0153;Enschede;reguliere inst.;master;21PH;Universiteit Twente;techniek;n.v.t. (techniek);60437;M Chemical Engineering;voltijd onderwijs;vrouw;45;0;0;0;0
Overijssel;0153;Enschede;reguliere inst.;master;21PH;Universiteit Twente;techniek;n.v.t. (techniek);60439;M Mechanical Engineering;voltijd onderwijs;man;478;435;407;371;359
Overijssel;0153;Enschede;reguliere inst.;master;21PH;Universiteit Twente;techniek;n.v.t. (techniek);60439;M Mechanical Engineering;voltijd onderwijs;vrouw;52;53;50;54;47
Overijssel;0153;Enschede;reguliere inst.;master;21PH;Universiteit Twente;techniek;n.v.t. (techniek);60443;M Sustainable Energy Technology;voltijd onderwijs;man;84;82;75;76;72
Overijssel;0153;Enschede;reguliere inst.;master;21PH;Universiteit Twente;techniek;n.v.t. (techniek);60443;M Sustainable Energy Technology;voltijd onderwijs;vrouw;23;24;21;19;21
Overijssel;0153;Enschede;reguliere inst.;master;21PH;Universiteit Twente;techniek;n.v.t. (techniek);60962;M Spatial Engineering;voltijd onderwijs;man;25;19;14;17;19
Overijssel;0153;Enschede;reguliere inst.;master;21PH;Universiteit Twente;techniek;n.v.t. (techniek);60962;M Spatial Engineering;voltijd onderwijs;vrouw;21;15;18;14;14
Overijssel;0153;Enschede;reguliere inst.;master;21PH;Universiteit Twente;techniek;n.v.t. (techniek);66226;M Biomedical Engineering;voltijd onderwijs;man;124;139;150;175;190
Overijssel;0153;Enschede;reguliere inst.;master;21PH;Universiteit Twente;techniek;n.v.t. (techniek);66226;M Biomedical Engineering;voltijd onderwijs;vrouw;167;183;178;205;240
Overijssel;0153;Enschede;reguliere inst.;master;21PH;Universiteit Twente;techniek;n.v.t. (techniek);66955;M Industrial Design Engineering;voltijd onderwijs;man;146;127;131;123;125
Overijssel;0153;Enschede;reguliere inst.;master;21PH;Universiteit Twente;techniek;n.v.t. (techniek);66955;M Industrial Design Engineering;voltijd onderwijs;vrouw;116;118;106;106;116
Overijssel;0153;Enschede;reguliere inst.;postmaster;21PH;Universiteit Twente;onderwijs;universitaire lerarenopleidingen;60708;M Educatie en Communicatie in de Betawetenschappen;deeltijd onderwijs;man;5;9;5;6;0
Overijssel;0153;Enschede;reguliere inst.;postmaster;21PH;Universiteit Twente;onderwijs;universitaire lerarenopleidingen;60708;M Educatie en Communicatie in de Betawetenschappen;deeltijd onderwijs;vrouw;7;6;6;6;0
Overijssel;0153;Enschede;reguliere inst.;postmaster;21PH;Universiteit Twente;onderwijs;universitaire lerarenopleidingen;60708;M Educatie en Communicatie in de Betawetenschappen;voltijd onderwijs;man;35;28;28;25;0
Overijssel;0153;Enschede;reguliere inst.;postmaster;21PH;Universiteit Twente;onderwijs;universitaire lerarenopleidingen;60708;M Educatie en Communicatie in de Betawetenschappen;voltijd onderwijs;vrouw;18;22;25;25;0
Overijssel;0153;Enschede;reguliere inst.;postmaster;21PH;Universiteit Twente;onderwijs;universitaire lerarenopleidingen;68532;M Educatie in de Mens- en Maatschappijwetenschappen;deeltijd onderwijs;vrouw;<5;<5;<5;0;0
Overijssel;0153;Enschede;reguliere inst.;postmaster;21PH;Universiteit Twente;onderwijs;universitaire lerarenopleidingen;68532;M Educatie in de Mens- en Maatschappijwetenschappen;voltijd onderwijs;vrouw;<5;5;5;<5;0
